Codice_Regione,Codice_Comune,Comune,Popolazione_Legale,Superficie(Kmq),Regione
3,18134,San Damiano al Colle,629,6.4309,Lombardia
3,18135,San Genesio ed Uniti,4010,9.2686,Lombardia
3,18136,San Giorgio di Lomellina,1013,25.4522,Lombardia
3,18137,San Martino Siccomario,6326,14.2907,Lombardia
3,18138,Sannazzaro de' Burgondi,5098,23.3323,Lombardia
3,18139,Santa Cristina e Bissone,1873,22.4208,Lombardia
3,18140,Santa Giuletta,1563,11.5911,Lombardia
3,18141,Sant'Alessio con Vialone,1017,6.5572,Lombardia
3,18142,Santa Margherita di Staffora,448,36.901,Lombardia
3,18143,Santa Maria della Versa,2242,18.4738,Lombardia
3,18144,Sant'Angelo Lomellina,817,10.4973,Lombardia
3,18145,San Zenone al Po,540,6.8928,Lombardia
3,18146,Sartirana Lomellina,1457,29.542,Lombardia
3,18147,Scaldasole,852,11.574,Lombardia
3,18148,Semiana,197,9.7208,Lombardia
3,18149,Silvano Pietra,632,13.6713,Lombardia
3,18150,Siziano,6451,11.7879,Lombardia
3,18151,Sommo,1145,14.8725,Lombardia
3,18152,Spessa,554,12.2314,Lombardia
3,18153,Stradella,11406,18.835,Lombardia
3,18154,Suardi,588,9.848,Lombardia
3,18155,Torrazza Coste,1569,16.2281,Lombardia
3,18156,Torre Beretti e Castellaro,507,17.6598,Lombardia
3,18157,Torre d'Arese,929,4.4933,Lombardia
3,18158,Torre de' Negri,313,4.0091,Lombardia
3,18159,Torre d'Isola,2387,16.4628,Lombardia
3,18160,Torrevecchia Pia,3480,16.5018,Lombardia
3,18161,Torricella Verzate,816,3.6271,Lombardia
3,18162,Travacò Siccomario,4402,17.0775,Lombardia
3,18163,Trivolzio,2364,3.8312,Lombardia
3,18164,Tromello,3647,35.4982,Lombardia
3,18165,Trovo,1017,8.1549,Lombardia
3,18166,Val di Nizza,579,29.6827,Lombardia
3,18167,Valeggio,195,9.8539,Lombardia
3,18168,Valle Lomellina,2066,27.2356,Lombardia
3,18169,Valle Salimbene,1451,7.1863,Lombardia
3,18171,Varzi,3013,57.6149,Lombardia
3,18172,Velezzo Lomellina,96,8.1722,Lombardia
3,18173,Vellezzo Bellini,3344,8.1961,Lombardia
3,18174,Verretto,377,2.7086,Lombardia
3,18175,Verrua Po,1187,11.4403,Lombardia
3,18176,Vidigulfo,6555,16.1425,Lombardia
3,18177,Vigevano,62201,81.3639,Lombardia
3,18178,Villa Biscossi,61,4.8781,Lombardia
3,18179,Villanova d'Ardenghi,770,6.6086,Lombardia
3,18180,Villanterio,3324,14.7675,Lombardia
3,18181,Vistarino,1518,9.4894,Lombardia
3,18182,Voghera,38316,63.4413,Lombardia
3,18183,Volpara,124,3.7731,Lombardia
3,18184,Zavattarello,925,28.4013,Lombardia
3,18185,Zeccone,1696,5.5292,Lombardia
3,18186,Zeme,996,24.5828,Lombardia
3,18187,Zenevredo,476,5.4037,Lombardia
3,18188,Zerbo,396,6.3614,Lombardia
3,18189,Zerbolò,1645,37.1914,Lombardia
3,18190,Zinasco,3075,29.7365,Lombardia
3,18191,Cornale e Bastida,820,3.8217,Lombardia
3,18192,Corteolona e Genzone,2534,14.0865,Lombardia
3,18193,Colli Verdi,1018,41.2468,Lombardia
3,19001,Acquanegra Cremonese,1123,9.216,Lombardia
3,19002,Agnadello,3842,12.0775,Lombardia
3,19003,Annicco,1983,19.1983,Lombardia
3,19004,Azzanello,615,11.121,Lombardia
3,19005,Bagnolo Cremasco,4931,10.3878,Lombardia
3,19006,Bonemerse,1464,5.9007,Lombardia
3,19007,Bordolano,563,8.1424,Lombardia
3,19009,Calvatone,1174,13.6995,Lombardia
3,19010,Camisano,1237,10.9506,Lombardia
3,19011,Campagnola Cremasca,662,4.6407,Lombardia
3,19012,Capergnanica,2148,6.8362,Lombardia
3,19013,Cappella Cantone,543,13.1471,Lombardia
3,19014,Cappella de' Picenardi,416,14.1977,Lombardia
3,19015,Capralba,2267,13.4543,Lombardia
3,19016,Casalbuttano ed Uniti,3652,22.875,Lombardia
3,19017,Casale Cremasco-Vidolasco,1829,9.1934,Lombardia
3,19018,Casaletto Ceredano,1151,6.518,Lombardia
3,19019,Casaletto di Sopra,515,8.657,Lombardia
3,19020,Casaletto Vaprio,1771,5.4019,Lombardia
3,19021,Casalmaggiore,14974,64.5302,Lombardia
3,19022,Casalmorano,1621,12.2823,Lombardia
3,19023,Casteldidone,569,10.7894,Lombardia
3,19024,Castel Gabbiano,458,5.7877,Lombardia
3,19025,Castelleone,9270,45.0773,Lombardia
3,19026,Castelverde,5549,30.8908,Lombardia
3,19027,Castelvisconti,295,9.7572,Lombardia
3,19028,Cella Dati,486,18.9178,Lombardia
3,19029,Chieve,2235,6.1934,Lombardia
3,19030,Cicognolo,915,6.9628,Lombardia
3,19031,Cingia de' Botti,1149,14.3599,Lombardia
3,19032,Corte de' Cortesi con Cignone,1061,12.8527,Lombardia
3,19033,Corte de' Frati,1311,20.1755,Lombardia
3,19034,Credera Rubbiano,1551,14.1284,Lombardia
3,19035,Crema,33970,34.51,Lombardia
3,19036,Cremona,70841,70.4899,Lombardia
3,19037,Cremosano,1725,5.7578,Lombardia
3,19038,Crotta d'Adda,620,12.9377,Lombardia
3,19039,Cumignano sul Naviglio,408,6.774,Lombardia
3,19040,Derovere,286,9.9906,Lombardia
3,19041,Dovera,3762,20.5924,Lombardia
3,19043,Fiesco,1200,8.1938,Lombardia
3,19044,Formigara,1001,12.6429,Lombardia
3,19045,Gabbioneta-Binanuova,859,15.7074,Lombardia
3,19046,Gadesco-Pieve Delmona,1889,17.1013,Lombardia
3,19047,Genivolta,1127,18.5732,Lombardia
3,19048,Gerre de' Caprioli,1306,7.7203,Lombardia
3,19049,Gombito,617,9.2763,Lombardia
3,19050,Grontardo,1489,12.2582,Lombardia
3,19051,Grumello Cremonese ed Uniti,1692,22.2896,Lombardia
3,19052,Gussola,2610,25.2261,Lombardia
3,19053,Isola Dovarese,1091,9.4655,Lombardia
3,19054,Izano,1949,6.1916,Lombardia
3,19055,Madignano,2760,10.7617,Lombardia
3,19056,Malagnino,1719,10.8226,Lombardia
3,19057,Martignana di Po,2045,14.9199,Lombardia
3,19058,Monte Cremasco,2241,2.3428,Lombardia
3,19059,Montodine,2441,11.3942,Lombardia
3,19060,Moscazzano,714,8.1531,Lombardia
3,19061,Motta Baluffi,796,16.4676,Lombardia
3,19062,Offanengo,5927,12.5835,Lombardia
3,19063,Olmeneta,905,9.1537,Lombardia
3,19064,Ostiano,2699,19.4887,Lombardia
3,19065,Paderno Ponchielli,1345,23.9619,Lombardia
3,19066,Palazzo Pignano,3777,8.8208,Lombardia
3,19067,Pandino,8908,22.2953,Lombardia
3,19068,Persico Dosimo,3279,20.637,Lombardia
3,19069,Pescarolo ed Uniti,1516,16.5434,Lombardia
3,19070,Pessina Cremonese,573,22.0167,Lombardia
3,19072,Pianengo,2528,5.7631,Lombardia
3,19073,Pieranica,1120,2.7288,Lombardia
3,19074,Pieve d'Olmi,1233,19.4372,Lombardia
3,19075,Pieve San Giacomo,1585,14.85,Lombardia
3,19076,Pizzighettone,6273,32.061,Lombardia
3,19077,Pozzaglio ed Uniti,1443,20.5737,Lombardia
3,19078,Quintano,894,2.8622,Lombardia
3,19079,Ricengo,1738,12.5485,Lombardia
3,19080,Ripalta Arpina,1001,6.9564,Lombardia
3,19081,Ripalta Cremasca,3414,11.7793,Lombardia
3,19082,Ripalta Guerina,532,2.9739,Lombardia
3,19083,Rivarolo del Re ed Uniti,1824,27.3332,Lombardia
3,19084,Rivolta d'Adda,8137,30.4013,Lombardia
3,19085,Robecco d'Oglio,2249,17.9942,Lombardia
3,19086,Romanengo,3190,15.047,Lombardia
3,19087,Salvirola,1162,7.3647,Lombardia
3,19088,San Bassano,2105,13.9264,Lombardia
3,19089,San Daniele Po,1291,22.6817,Lombardia
3,19090,San Giovanni in Croce,1889,16.2144,Lombardia
3,19091,San Martino del Lago,397,10.3799,Lombardia
3,19092,Scandolara Ravara,1297,17.0761,Lombardia
3,19093,Scandolara Ripa d'Oglio,532,5.7202,Lombardia
3,19094,Sergnano,3505,12.3093,Lombardia
3,19095,Sesto ed Uniti,3185,26.4938,Lombardia
3,19096,Solarolo Rainerio,900,11.4254,Lombardia
3,19097,Soncino,7507,45.3202,Lombardia
3,19098,Soresina,8744,28.5681,Lombardia
3,19099,Sospiro,3050,18.9595,Lombardia
3,19100,Spinadesco,1476,17.2121,Lombardia
3,19101,Spineda,600,10.1073,Lombardia
3,19102,Spino d'Adda,6846,20.0195,Lombardia
3,19103,Stagno Lombardo,1429,40.1949,Lombardia
3,19104,Ticengo,417,7.9819,Lombardia
3,19105,Torlino Vimercati,480,5.7692,Lombardia
3,19106,Tornata,426,10.1654,Lombardia
3,19107,Torre de' Picenardi,2103,34.2287,Lombardia
3,19108,Torricella del Pizzo,574,23.2227,Lombardia
3,19109,Trescore Cremasco,2794,5.9179,Lombardia
3,19110,Trigolo,1638,16.061,Lombardia
3,19111,Vaiano Cremasco,3554,6.1516,Lombardia
3,19112,Vailate,4600,9.6926,Lombardia
3,19113,Vescovato,3817,17.4366,Lombardia
3,19114,Volongo,463,8.1205,Lombardia
3,19115,Voltido,328,12.2425,Lombardia
3,19116,Piadena Drizzona,3967,31.6906,Lombardia
3,20001,Acquanegra sul Chiese,2736,28.0145,Lombardia
3,20002,Asola,9912,73.4815,Lombardia
3,20003,Bagnolo San Vito,5850,49.203,Lombardia
3,20007,Bozzolo,4054,18.8219,Lombardia
3,20008,Canneto sull'Oglio,4237,25.8747,Lombardia
3,20010,Casalmoro,2208,13.6957,Lombardia
3,20011,Casaloldo,2654,16.8495,Lombardia
3,20012,Casalromano,1483,12.0225,Lombardia
3,20013,Castelbelforte,3231,22.342,Lombardia
3,20014,Castel d'Ario,4594,22.5692,Lombardia
3,20015,Castel Goffredo,12548,42.4042,Lombardia
3,20016,Castellucchio,5198,46.3394,Lombardia
3,20017,Castiglione delle Stiviere,23313,42.0226,Lombardia
3,20018,Cavriana,3747,36.874,Lombardia
3,20019,Ceresara,2554,37.6112,Lombardia
3,20020,Commessaggio,1090,11.6487,Lombardia
3,20021,Curtatone,14711,67.4705,Lombardia
3,20022,Dosolo,3263,25.5407,Lombardia
3,20024,Gazoldo degli Ippoliti,3007,12.9992,Lombardia
3,20025,Gazzuolo,2087,22.487,Lombardia
3,20026,Goito,10063,78.8766,Lombardia
3,20027,Gonzaga,8663,49.8827,Lombardia
3,20028,Guidizzolo,5971,22.4138,Lombardia
3,20029,Magnacavallo,1428,28.2002,Lombardia
3,20030,Mantova,48441,63.8077,Lombardia
3,20031,Marcaria,6363,89.789,Lombardia
3,20032,Mariana Mantovana,804,8.9126,Lombardia
3,20033,Marmirolo,7625,42.033,Lombardia
3,20034,Medole,4096,25.7287,Lombardia
3,20035,Moglia,5353,31.8487,Lombardia
3,20036,Monzambano,4859,30.0189,Lombardia
3,20037,Motteggiana,2458,24.7894,Lombardia
3,20038,Ostiglia,6583,39.8313,Lombardia
3,20039,Pegognaga,6888,46.5686,Lombardia
3,20041,Piubega,1711,16.6013,Lombardia
3,20042,Poggio Rusco,6478,42.2865,Lombardia
3,20043,Pomponesco,1671,12.5585,Lombardia
3,20044,Ponti sul Mincio,2275,11.7194,Lombardia
3,20045,Porto Mantovano,16498,37.4412,Lombardia
3,20046,Quingentole,1058,14.3786,Lombardia
3,20047,Quistello,5320,45.4333,Lombardia
3,20048,Redondesco,1214,19.0927,Lombardia
3,20050,Rivarolo Mantovano,2415,25.5452,Lombardia
3,20051,Rodigo,5153,41.6868,Lombardia
3,20052,Roncoferraro,6802,63.4333,Lombardia
3,20053,Roverbella,8670,62.9799,Lombardia
3,20054,Sabbioneta,4100,37.27,Lombardia
3,20055,San Benedetto Po,6716,69.9406,Lombardia
3,20056,San Giacomo delle Segnate,1462,15.9778,Lombardia
3,20057,San Giorgio Bigarello,11812,51.5351,Lombardia
3,20058,San Giovanni del Dosso,1245,15.3957,Lombardia
3,20059,San Martino dall'Argine,1598,16.9392,Lombardia
3,20060,Schivenoglia,1090,12.9551,Lombardia
3,20061,Sermide e Felonica,7112,79.8282,Lombardia
3,20062,Serravalle a Po,1441,26.2023,Lombardia
3,20063,Solferino,2621,13.0833,Lombardia
3,20064,Sustinente,2023,26.2723,Lombardia
3,20065,Suzzara,20842,61.0989,Lombardia
3,20066,Viadana,19781,103.8407,Lombardia
3,20068,Villimpenta,2093,14.8432,Lombardia
3,20070,Volta Mantovana,7205,50.3933,Lombardia
3,20071,Borgo Virgilio,14778,69.9869,Lombardia
3,20072,Borgo Mantovano,5319,41.1686,Lombardia
3,20073,Borgocarbonara,1901,30.4948,Lombardia
4,21001,Aldino/Aldein,1631,62.6883,Trentino-Alto Adige/Südtirol
4,21002,Andriano/Andrian,1012,4.8912,Trentino-Alto Adige/Südtirol
4,21003,Anterivo/Altrei,399,11.064,Trentino-Alto Adige/Südtirol
4,21004,Appiano sulla strada del vino/Eppan an der Weinstraße,14741,59.4501,Trentino-Alto Adige/Südtirol
4,21005,Avelengo/Hafling,811,27.3952,Trentino-Alto Adige/Südtirol
4,21006,Badia/Abtei,3533,83.0705,Trentino-Alto Adige/Südtirol
4,21007,Barbiano/Barbian,1725,24.5112,Trentino-Alto Adige/Südtirol
4,21008,Bolzano/Bozen,106601,52.2909,Trentino-Alto Adige/Südtirol
4,21009,Braies/Prags,691,90.2214,Trentino-Alto Adige/Südtirol
4,21010,Brennero/Brenner,2308,114.2918,Trentino-Alto Adige/Südtirol
4,21011,Bressanone/Brixen,22728,84.6986,Trentino-Alto Adige/Südtirol
4,21012,Bronzolo/Branzoll,2758,7.5395,Trentino-Alto Adige/Südtirol
4,21013,Brunico/Bruneck,16995,44.9974,Trentino-Alto Adige/Südtirol
4,21014,Caines/Kuens,388,1.6344,Trentino-Alto Adige/Südtirol
4,21015,Caldaro sulla strada del vino/Kaltern an der Weinstraße,8107,48.1303,Trentino-Alto Adige/Südtirol
4,21016,Campo di Trens/Freienfeld,2679,95.3857,Trentino-Alto Adige/Südtirol
4,21017,Campo Tures/Sand in Taufers,5685,163.9799,Trentino-Alto Adige/Südtirol
4,21018,Castelbello-Ciardes/Kastelbell-Tschars,2309,53.791,Trentino-Alto Adige/Südtirol
4,21019,Castelrotto/Kastelruth,6891,117.9499,Trentino-Alto Adige/Südtirol
4,21020,Cermes/Tscherms,1564,6.624,Trentino-Alto Adige/Südtirol
4,21021,Chienes/Kiens,2986,33.6801,Trentino-Alto Adige/Südtirol
4,21022,Chiusa/Klausen,5218,51.2891,Trentino-Alto Adige/Südtirol
4,21023,Cornedo all'Isarco/Karneid,3433,40.6107,Trentino-Alto Adige/Südtirol
4,21024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,2184,29.2677,Trentino-Alto Adige/Südtirol
4,21025,Cortina sulla strada del vino/Kurtinig an der Weinstraße,661,1.999,Trentino-Alto Adige/Südtirol
4,21026,Corvara in Badia/Corvara,1392,38.8358,Trentino-Alto Adige/Südtirol
4,21027,Curon Venosta/Graun im Vinschgau,2372,209.6474,Trentino-Alto Adige/Südtirol
4,21028,Dobbiaco/Toblach,3355,125.2803,Trentino-Alto Adige/Südtirol
4,21029,Egna/Neumarkt,5433,23.5693,Trentino-Alto Adige/Südtirol
4,21030,Falzes/Pfalzen,2977,33.1315,Trentino-Alto Adige/Südtirol
4,21031,Fiè allo Sciliar/Völs am Schlern,3627,43.9434,Trentino-Alto Adige/Südtirol
4,21032,Fortezza/Franzensfeste,1061,61.772,Trentino-Alto Adige/Südtirol
4,21033,Funes/Villnöß,2545,81.3811,Trentino-Alto Adige/Südtirol
4,21034,Gais/Gais,3230,60.6146,Trentino-Alto Adige/Südtirol
4,21035,Gargazzone/Gargazon,1811,4.9137,Trentino-Alto Adige/Südtirol
4,21036,Glorenza/Glurns,924,13.2188,Trentino-Alto Adige/Südtirol
4,21037,Laces/Latsch,5202,78.7063,Trentino-Alto Adige/Südtirol
4,21038,Lagundo/Algund,5050,23.6721,Trentino-Alto Adige/Südtirol
4,21039,Laion/Lajen,2743,37.472,Trentino-Alto Adige/Südtirol
4,21040,Laives/Leifers,18183,24.1083,Trentino-Alto Adige/Südtirol
4,21041,Lana/Lana,12415,36.1238,Trentino-Alto Adige/Südtirol
4,21042,Lasa/Laas,4078,110.2234,Trentino-Alto Adige/Südtirol
4,21043,Lauregno/Laurein,325,13.8849,Trentino-Alto Adige/Südtirol
4,21044,Luson/Lüsen,1546,74.4127,Trentino-Alto Adige/Südtirol
4,21045,Magrè sulla strada del vino/Margreid an der Weinstraße,1292,13.8641,Trentino-Alto Adige/Südtirol
4,21046,Malles Venosta/Mals,5233,247.425,Trentino-Alto Adige/Südtirol
4,21047,Marebbe/Enneberg,3159,160.2264,Trentino-Alto Adige/Südtirol
4,21048,Marlengo/Marling,2838,12.8631,Trentino-Alto Adige/Südtirol
4,21049,Martello/Martell,828,142.7956,Trentino-Alto Adige/Südtirol
4,21050,Meltina/Mölten,1705,36.9538,Trentino-Alto Adige/Südtirol
4,21051,Merano/Meran,40759,26.3397,Trentino-Alto Adige/Südtirol
4,21052,Monguelfo-Tesido/Welsberg-Taisten,2880,46.4363,Trentino-Alto Adige/Südtirol
4,21053,Montagna sulla strada del vino/Montan an der Weinstraße,1690,19.5102,Trentino-Alto Adige/Südtirol
4,21054,Moso in Passiria/Moos in Passeier,2046,193.5283,Trentino-Alto Adige/Südtirol
4,21055,Nalles/Nals,2075,12.2398,Trentino-Alto Adige/Südtirol
4,21056,Naturno/Naturns,6015,67.1127,Trentino-Alto Adige/Südtirol
4,21057,Naz-Sciaves/Natz-Schabs,3281,15.9599,Trentino-Alto Adige/Südtirol
4,21058,Nova Levante/Welschnofen,2023,51.0956,Trentino-Alto Adige/Südtirol
4,21059,Nova Ponente/Deutschnofen,4016,112.4934,Trentino-Alto Adige/Südtirol
4,21060,Ora/Auer,3859,11.788,Trentino-Alto Adige/Südtirol
4,21061,Ortisei/St. Ulrich,4833,24.1564,Trentino-Alto Adige/Südtirol
4,21062,Parcines/Partschins,3887,55.409,Trentino-Alto Adige/Südtirol
4,21063,Perca/Percha,1656,30.3499,Trentino-Alto Adige/Südtirol
4,21064,Plaus/Plaus,740,4.866,Trentino-Alto Adige/Südtirol
4,21065,Ponte Gardena/Waidbruck,202,2.3282,Trentino-Alto Adige/Südtirol
4,21066,Postal/Burgstall,1964,6.6921,Trentino-Alto Adige/Südtirol
4,21067,Prato allo Stelvio/Prad am Stilfserjoch,3734,51.0018,Trentino-Alto Adige/Südtirol
4,21068,Predoi/Prettau,528,86.3565,Trentino-Alto Adige/Südtirol
4,21069,Proves/Proveis,258,18.3685,Trentino-Alto Adige/Südtirol
4,21070,Racines/Ratschings,4580,203.2837,Trentino-Alto Adige/Südtirol
4,21071,Rasun-Anterselva/Rasen-Antholz,2911,121.6035,Trentino-Alto Adige/Südtirol
4,21072,Renon/Ritten,8062,111.3603,Trentino-Alto Adige/Südtirol
4,21073,Rifiano/Riffian,1370,35.9426,Trentino-Alto Adige/Südtirol
4,21074,Rio di Pusteria/Mühlbach,3142,83.8232,Trentino-Alto Adige/Südtirol
4,21075,Rodengo/Rodeneck,1253,29.6182,Trentino-Alto Adige/Südtirol
4,21076,Salorno sulla strada del vino/Salurn an der Weinstraße,3768,33.125,Trentino-Alto Adige/Südtirol
4,21077,San Candido/Innichen,3405,79.8468,Trentino-Alto Adige/Südtirol
4,21079,San Genesio Atesino/Jenesien,3048,68.8369,Trentino-Alto Adige/Südtirol
4,21080,San Leonardo in Passiria/St. Leonhard in Passeier,3615,88.7802,Trentino-Alto Adige/Südtirol
4,21081,San Lorenzo di Sebato/St. Lorenzen,3845,51.46,Trentino-Alto Adige/Südtirol
4,21082,San Martino in Badia/St. Martin in Thurn,1761,75.9429,Trentino-Alto Adige/Südtirol
4,21083,San Martino in Passiria/St. Martin in Passeier,3235,30.2383,Trentino-Alto Adige/Südtirol
4,21084,San Pancrazio/St. Pankraz,1517,63.1725,Trentino-Alto Adige/Südtirol
4,21085,Santa Cristina Valgardena/St. Christina in Gröden,2001,31.9231,Trentino-Alto Adige/Südtirol
4,21086,Sarentino/Sarntal,7190,302.2703,Trentino-Alto Adige/Südtirol
4,21087,Scena/Schenna,2980,48.1304,Trentino-Alto Adige/Südtirol
4,21088,Selva dei Molini/Mühlwald,1399,104.787,Trentino-Alto Adige/Südtirol
4,21089,Selva di Val Gardena/Wolkenstein in Gröden,2592,56.2399,Trentino-Alto Adige/Südtirol
4,21091,Senales/Schnals,1261,209.8367,Trentino-Alto Adige/Südtirol
4,21092,Sesto/Sexten,1846,80.4314,Trentino-Alto Adige/Südtirol
4,21093,Silandro/Schlanders,6290,115.1716,Trentino-Alto Adige/Südtirol
4,21094,Sluderno/Schluderns,1834,20.7177,Trentino-Alto Adige/Südtirol
4,21095,Stelvio/Stilfs,1139,141.6215,Trentino-Alto Adige/Südtirol
4,21096,Terento/Terenten,1779,42.1613,Trentino-Alto Adige/Südtirol
4,21097,Terlano/Terlan,4749,18.5686,Trentino-Alto Adige/Südtirol
4,21098,Termeno sulla strada del vino/Tramin an der Weinstraße,3396,19.4242,Trentino-Alto Adige/Südtirol
4,21099,Tesimo/Tisens,1980,38.125,Trentino-Alto Adige/Südtirol
4,21100,Tires/Tiers,999,42.1955,Trentino-Alto Adige/Südtirol
4,21101,Tirolo/Tirol,2462,25.6182,Trentino-Alto Adige/Südtirol
4,21102,Trodena nel parco naturale/Truden im Naturpark,1045,20.5625,Trentino-Alto Adige/Südtirol
4,21103,Tubre/Taufers im Münstertal,962,46.2665,Trentino-Alto Adige/Südtirol
4,21104,Ultimo/Ulten,2897,208.1175,Trentino-Alto Adige/Südtirol
4,21105,Vadena/Pfatten,1076,13.6638,Trentino-Alto Adige/Südtirol
4,21106,Valdaora/Olang,3166,49.0593,Trentino-Alto Adige/Südtirol
4,21107,Val di Vizze/Pfitsch,3065,142.1206,Trentino-Alto Adige/Südtirol
4,21108,Valle Aurina/Ahrntal,5989,187.888,Trentino-Alto Adige/Südtirol
4,21109,Valle di Casies/Gsies,2339,110.134,Trentino-Alto Adige/Südtirol
4,21110,Vandoies/Vintl,3308,110.818,Trentino-Alto Adige/Südtirol
4,21111,Varna/Vahrn,4894,70.3417,Trentino-Alto Adige/Südtirol
4,21112,Verano/Vöran,985,22.0089,Trentino-Alto Adige/Südtirol
4,21113,Villabassa/Niederdorf,1581,18.0325,Trentino-Alto Adige/Südtirol
4,21114,Villandro/Villanders,1892,43.95,Trentino-Alto Adige/Südtirol
4,21115,Vipiteno/Sterzing,6968,32.9647,Trentino-Alto Adige/Südtirol
4,21116,Velturno/Feldthurns,3049,24.5844,Trentino-Alto Adige/Südtirol
4,21117,La Valle/Wengen,1402,38.9177,Trentino-Alto Adige/Südtirol
4,21118,Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix,781,27.6313,Trentino-Alto Adige/Südtirol
4,22001,Ala,8801,119.8549,Trentino-Alto Adige/Südtirol
4,22002,Albiano,1494,9.9373,Trentino-Alto Adige/Südtirol
4,22003,Aldeno,3188,8.9749,Trentino-Alto Adige/Südtirol
4,22005,Andalo,1145,11.3783,Trentino-Alto Adige/Südtirol
4,22006,Arco,17691,63.2175,Trentino-Alto Adige/Südtirol
4,22007,Avio,4108,68.8884,Trentino-Alto Adige/Südtirol
4,22009,Baselga di Pinè,5098,41.0711,Trentino-Alto Adige/Südtirol
4,22011,Bedollo,1472,27.4595,Trentino-Alto Adige/Südtirol
4,22013,Besenello,2754,25.9118,Trentino-Alto Adige/Südtirol
4,22015,Bieno,450,11.7109,Trentino-Alto Adige/Südtirol
4,22017,Bleggio Superiore,1534,32.6741,Trentino-Alto Adige/Südtirol
4,22018,Bocenago,400,8.4527,Trentino-Alto Adige/Südtirol
4,22021,Bondone,643,19.1849,Trentino-Alto Adige/Südtirol
4,22022,Borgo Valsugana,6978,52.3634,Trentino-Alto Adige/Südtirol
4,22025,Brentonico,4042,62.74,Trentino-Alto Adige/Südtirol
4,22026,Bresimo,250,41.0139,Trentino-Alto Adige/Südtirol
4,22029,Caderzone Terme,700,18.607,Trentino-Alto Adige/Südtirol
4,22032,Calceranica al Lago,1386,3.3946,Trentino-Alto Adige/Südtirol
4,22033,Caldes,1087,20.8086,Trentino-Alto Adige/Südtirol
4,22034,Caldonazzo,3900,21.413,Trentino-Alto Adige/Südtirol
4,22035,Calliano,2020,10.1988,Trentino-Alto Adige/Südtirol
4,22036,Campitello di Fassa,707,25.0233,Trentino-Alto Adige/Südtirol
4,22037,Campodenno,1512,25.0231,Trentino-Alto Adige/Südtirol
4,22038,Canal San Bovo,1472,125.6823,Trentino-Alto Adige/Südtirol
4,22039,Canazei,1878,67.0175,Trentino-Alto Adige/Südtirol
4,22040,Capriana,588,12.8188,Trentino-Alto Adige/Südtirol
4,22042,Carisolo,948,25.1224,Trentino-Alto Adige/Südtirol
4,22043,Carzano,518,1.8202,Trentino-Alto Adige/Südtirol
4,22045,Castel Condino,224,11.1005,Trentino-Alto Adige/Südtirol
4,22047,Castello-Molina di Fiemme,2319,54.5591,Trentino-Alto Adige/Südtirol
4,22048,Castello Tesino,1155,112.8342,Trentino-Alto Adige/Südtirol
4,22049,Castelnuovo,1078,13.1442,Trentino-Alto Adige/Südtirol
4,22050,Cavalese,4039,45.3755,Trentino-Alto Adige/Südtirol
4,22051,Cavareno,1138,9.4848,Trentino-Alto Adige/Südtirol
4,22052,Cavedago,563,10.028,Trentino-Alto Adige/Südtirol
4,22053,Cavedine,3025,38.2299,Trentino-Alto Adige/Südtirol
4,22054,Cavizzana,247,3.3771,Trentino-Alto Adige/Südtirol
4,22058,Cimone,722,9.7972,Trentino-Alto Adige/Südtirol
4,22059,Cinte Tesino,338,30.2966,Trentino-Alto Adige/Südtirol
4,22060,Cis,304,5.4975,Trentino-Alto Adige/Südtirol
4,22061,Civezzano,4092,15.5719,Trentino-Alto Adige/Südtirol
4,22062,Cles,7153,39.1656,Trentino-Alto Adige/Südtirol
4,22064,Commezzadura,1008,22.0249,Trentino-Alto Adige/Südtirol
4,22068,Croviana,691,4.9893,Trentino-Alto Adige/Südtirol
4,22071,Dambel,416,5.1451,Trentino-Alto Adige/Südtirol
4,22074,Denno,1212,10.644,Trentino-Alto Adige/Südtirol
4,22078,Drena,587,8.3367,Trentino-Alto Adige/Südtirol
4,22079,Dro,5030,27.9535,Trentino-Alto Adige/Südtirol
4,22081,Fai della Paganella,905,12.1295,Trentino-Alto Adige/Südtirol
4,22083,Fiavè,1068,24.2822,Trentino-Alto Adige/Südtirol
4,22085,Fierozzo,470,17.9427,Trentino-Alto Adige/Südtirol
4,22087,Folgaria,3147,71.6255,Trentino-Alto Adige/Südtirol
4,22089,Fornace,1313,7.2241,Trentino-Alto Adige/Südtirol
4,22090,Frassilongo,338,16.6807,Trentino-Alto Adige/Südtirol
4,22091,Garniga Terme,391,13.0977,Trentino-Alto Adige/Südtirol
