Comune,Regione,Media Incidenti,Media Feriti,Media Morti,Media Superficie(Kmq),Media Popolazione,Incidenti_Pro_Capite_1000,Lesività_Pro_Capite_1000,Densità_Incidenti_Kmq
San Giorio di Susa,Piemonte,1.9090909090909092,3.090909090909091,0.2727272727272727,19.73663636363636,994.3636363636364,1.9199122325836535,3.382702505028341,0.09672828104632365
San Giovanni Bianco,Lombardia,5.818181818181818,7.818181818181818,0.5454545454545454,31.026109090909088,4721.909090909091,1.2321672667064554,1.7712404458905295,0.18752534522244024
San Giovanni Gemini,Sicilia,5.6,9.2,0.4,26.55943,7781.4,0.7196648418022463,1.2337111573752795,0.21084789846770055
San Giovanni Ilarione,Veneto,5.818181818181818,8.545454545454545,0.45454545454545453,25.4033,4975.545454545455,1.1693555754508413,1.80884690577552,0.22903252011281283
San Giovanni Incarico,Lazio,3.3636363636363638,3.8181818181818183,0.09090909090909091,24.710399999999996,3192.2727272727275,1.0536807632066068,1.2245479139968674,0.13612229521320432
San Giovanni Lipioni,Abruzzo,0.3,0.7,0.2,8.6722,159.1,1.8856065367693275,5.6568196103079815,0.03459329812504324
San Giovanni Lupatoto,Veneto,52.63636363636363,64.54545454545455,0.6363636363636364,19.01090909090909,25123.81818181818,2.095078194541941,2.594423256453492,2.768745218056618
San Giovanni Rotondo,Puglia,34.63636363636363,61.45454545454545,1.1818181818181819,261.9115636363636,26687.81818181818,1.2978342178590163,2.347002037020636,0.1322444994618586
San Giovanni Suergiu,Sardegna,11.7,21.5,0.9,72.39286,5793.4,2.0195394759553973,3.8664687402906757,0.16161814853011747
San Giovanni Teatino,Abruzzo,33.27272727272727,47.81818181818182,0.9090909090909091,17.7311,14097.09090909091,2.360254855934171,3.456548095029277,1.876517941511089
San Giovanni Valdarno,Toscana,55.36363636363637,74.81818181818181,0.5454545454545454,21.4497,16751.636363636364,3.304968849718888,4.498882063082033,2.5810914075085605
San Giovanni a Piro,Campania,1.8,3.3,0.1,37.96768,3687.7,0.48810911950538277,0.9219838923990563,0.047408743436522856
San Giovanni al Natisone,Friuli-Venezia Giulia,10.272727272727273,13.727272727272727,0.36363636363636365,24.060936363636362,6095.0,1.6854351554925797,2.311880080542919,0.4269462799566102
San Giovanni d'Asso,Toscana,0.6666666666666666,0.6666666666666666,0.0,66.5018,855.3333333333334,0.7794232268121589,0.7794232268121589,0.010024791308906926
San Giovanni del Dosso,Lombardia,4.909090909090909,6.454545454545454,0.0,15.396018181818182,1242.6363636363637,3.950545028897505,5.19423513058746,0.3188545798736627
San Giovanni di Fassa-Sèn Jan,Trentino-Alto Adige/Südtirol,4.857142857142857,6.571428571428571,0.0,99.82224285714285,3607.714285714286,1.3463213748317095,1.8214936247723132,0.04865792150246502
San Giovanni di Gerace,Calabria,0.09090909090909091,0.09090909090909091,0.0,13.566163636363637,436.3636363636364,0.20833333333333334,0.20833333333333334,0.006701164260278581
San Giovanni in Croce,Lombardia,4.7272727272727275,6.363636363636363,0.5454545454545454,16.2144,1900.5454545454545,2.487324213144552,3.635320003826652,0.2915478048692969
San Giovanni in Fiore,Calabria,8.363636363636363,15.363636363636363,0.5454545454545454,282.52843636363633,16509.363636363636,0.5065995605799464,0.9636404684944632,0.02960281262758169
San Giovanni in Galdo,Molise,0.0,0.0,0.0,19.4484,546.9,0.0,0.0,0.0
San Giovanni in Marignano,Emilia-Romagna,31.818181818181817,41.09090909090909,1.2727272727272727,21.3734,9426.0,3.3755762590899443,4.494338676388327,1.488681343079801
San Giovanni in Persiceto,Emilia-Romagna,81.72727272727273,116.45454545454545,3.3636363636363638,114.41067272727273,27969.81818181818,2.921980836486083,4.283838423235435,0.7143325948453315
San Giovanni la Punta,Sicilia,73.81818181818181,101.27272727272727,0.5454545454545454,10.849636363636364,23197.545454545456,3.182154851806421,4.389179105939891,6.803747088297889
San Giuliano Milanese,Lombardia,142.54545454545453,210.72727272727272,1.9090909090909092,30.880945454545454,38670.09090909091,3.686193934236231,5.498729344501623,4.615967951993933
San Giuliano Terme,Toscana,63.18181818181818,84.27272727272727,2.727272727272727,91.94007272727272,30976.81818181818,2.0396484174382605,2.808551849623619,0.6872065282049336
San Giuliano del Sannio,Molise,0.9090909090909091,1.4545454545454546,0.09090909090909091,24.050799999999995,984.9090909090909,0.9230201218386561,1.5691342071257153,0.03779878046014724
San Giuliano di Puglia,Molise,0.2727272727272727,0.36363636363636365,0.0,42.0477,1009.4545454545455,0.2701729106628242,0.36023054755043227,0.006486140091545381
San Giuseppe Jato,Sicilia,1.9090909090909092,2.272727272727273,0.36363636363636365,29.781436363636363,8302.90909090909,0.229930363946919,0.3175228835457453,0.0641033859408454
San Giuseppe Vesuviano,Campania,31.636363636363637,48.72727272727273,0.5454545454545454,14.1713,30014.454545454544,1.054037600065423,1.641633273665113,2.232424945937468
San Giustino,Umbria,28.363636363636363,42.0,0.7272727272727273,79.97876363636364,11083.181818181818,2.5591600705409507,3.855144978058483,0.35463959523800864
San Giusto Canavese,Piemonte,6.454545454545454,8.909090909090908,0.18181818181818182,9.613127272727272,3313.7272727272725,1.947820361581301,2.7434089599736633,0.6714303547043626
San Godenzo,Toscana,5.2727272727272725,6.545454545454546,0.5454545454545454,99.19886363636364,1108.6363636363637,4.756047560475604,6.396063960639607,0.053153101552208024
San Gregorio Magno,Campania,3.090909090909091,4.909090909090909,0.18181818181818182,50.052536363636364,4102.0,0.7535126989051903,1.2410797393732547,0.06175329594595061
San Gregorio Matese,Campania,0.5454545454545454,0.8181818181818182,0.09090909090909091,56.49893636363636,923.2727272727273,0.5907837731390311,0.9846396218983853,0.00965424449663815
San Gregorio d'Ippona,Calabria,0.8181818181818182,1.2727272727272727,0.0,12.534536363636363,2537.6363636363635,0.32241885792075664,0.5015404456545104,0.06527419877734174
San Gregorio da Sassola,Lazio,6.454545454545454,11.181818181818182,0.2727272727272727,35.455881818181815,1467.0,4.399826485716056,7.808142777467931,0.18204442037697555
San Gregorio di Catania,Sicilia,34.63636363636363,55.36363636363637,0.18181818181818182,5.6382,11612.818181818182,2.9825975998309078,4.783115835949304,6.143159809223445
San Gregorio nelle Alpi,Veneto,0.36363636363636365,0.5454545454545454,0.0,19.1176,1588.7272727272727,0.22888532845044632,0.34332799267566944,0.01902102584196571
San Lazzaro di Savena,Emilia-Romagna,120.63636363636364,171.36363636363637,1.8181818181818181,44.72413636363637,32444.81818181818,3.718201253597017,5.33773427890152,2.6973436145420764
San Leo,Emilia-Romagna,6.818181818181818,9.909090909090908,0.09090909090909091,53.135999999999996,2877.7272727272725,2.36929395040278,3.474964460590744,0.12831567709616493
San Leonardo,Friuli-Venezia Giulia,1.0909090909090908,1.5454545454545454,0.0,26.913799999999995,1075.090909090909,1.0147133434804667,1.4375105699306614,0.04053344718728277
San Leonardo in Passiria/St. Leonhard in Passeier,Trentino-Alto Adige/Südtirol,11.272727272727273,14.545454545454545,0.18181818181818182,88.93744545454545,3578.818181818182,3.1498463179820666,4.115121802524957,0.12674894376732002
San Leucio del Sannio,Campania,1.3636363636363635,2.090909090909091,0.0,9.954418181818182,2995.7272727272725,0.45519376081085183,0.6979637665766395,0.13698805281528711
San Lorenzello,Campania,4.909090909090909,9.181818181818182,0.0,13.883299999999998,2174.909090909091,2.257147634174887,4.221702056512289,0.3535968328200723
San Lorenzo,Calabria,3.5454545454545454,5.363636363636363,0.09090909090909091,64.51282727272728,2378.0,1.4909396742870251,2.2937533450569614,0.05495735802224532
San Lorenzo Bellizzi,Calabria,0.0,0.0,0.0,40.6282,586.7,0.0,0.0,0.0
San Lorenzo Dorsino,Trentino-Alto Adige/Südtirol,1.6,2.3,0.0,73.9123,1577.1,1.0145203221102024,1.4583729630334157,0.02164727656966432
San Lorenzo Isontino,Friuli-Venezia Giulia,1.7272727272727273,2.3636363636363638,0.0,4.4013,1533.3636363636363,1.12645995138436,1.5414715124207032,0.39244603350662927
San Lorenzo Maggiore,Campania,1.4545454545454546,1.5454545454545454,0.2727272727272727,16.2955,2013.1818181818182,0.7225107247685708,0.9031384059607135,0.08926055994265009
San Lorenzo Nuovo,Lazio,3.909090909090909,7.0,0.09090909090909091,26.735,2038.909090909091,1.917246299268771,3.4777956126270735,0.14621623000153017
San Lorenzo al Mare,Liguria,5.636363636363637,7.2727272727272725,0.45454545454545453,1.3100181818181817,1253.909090909091,4.4950337127528455,6.162546219096642,4.3025079457606425
San Lorenzo del Vallo,Calabria,1.0909090909090908,1.2727272727272727,0.09090909090909091,22.93163636363636,3210.181818181818,0.3398278205709107,0.4247847757136384,0.0475722305033142
San Lorenzo di Sebato/St. Lorenzen,Trentino-Alto Adige/Südtirol,12.454545454545455,22.181818181818183,0.36363636363636365,51.459936363636366,3881.3636363636365,3.2088066518327674,5.808642698208222,0.24202411302137425
San Lorenzo in Banale,Trentino-Alto Adige/Südtirol,0.0,0.0,0.0,61.4053,1169.0,0.0,0.0,0.0
San Lorenzo in Campo,Marche,7.0,9.727272727272727,0.18181818181818182,28.798,3278.090909090909,2.1353892232175045,3.0228237055936105,0.24307243558580457
San Luca,Calabria,3.3636363636363638,7.545454545454546,0.09090909090909091,105.34452727272728,3578.181818181818,0.9400406504065041,2.1341463414634148,0.031929863379881324
San Lucido,Calabria,11.636363636363637,24.363636363636363,1.2727272727272727,27.091245454545458,6162.0,1.888406951698091,4.160396565459856,0.4295248683153934
San Lupo,Campania,0.2,0.0,0.2,15.304300000000001,750.6,0.2664535038635758,0.2664535038635758,0.01306822265637762
San Mango Piemonte,Campania,5.909090909090909,9.909090909090908,0.09090909090909091,6.0237,2646.2727272727275,2.2329863616063763,3.778899996564636,0.9809736389745355
San Mango d'Aquino,Calabria,2.8181818181818183,5.363636363636363,0.0,6.891836363636363,1480.909090909091,1.9030079803560467,3.6218538980969917,0.40891595062405856
San Mango sul Calore,Campania,0.8181818181818182,1.4545454545454546,0.0,14.5865,1134.2727272727273,0.7213272421255109,1.282359541556464,0.05609171618838092
San Marcellino,Campania,8.727272727272727,14.909090909090908,0.5454545454545454,4.6099,14341.454545454546,0.608534699155658,1.077613529754811,1.8931587946100192
San Marcello,Marche,4.0,6.2727272727272725,0.18181818181818182,25.7778,2020.0,1.9801980198019802,3.1953195319531953,0.15517228002389655
San Marcello Pistoiese,Toscana,7.333333333333333,9.333333333333334,0.0,84.815,6426.666666666667,1.1410788381742738,1.4522821576763485,0.0864626933128967
San Marcello Piteglio,Toscana,14.875,20.125,0.375,134.7265,7731.375,1.923978593717159,2.651533524114404,0.11040886536798626
San Marco Argentano,Calabria,10.545454545454545,17.09090909090909,0.7272727272727273,80.4949,7111.090909090909,1.4829587584055635,2.505688936616297,0.1310077352162006
San Marco Evangelista,Campania,13.636363636363637,21.636363636363637,0.36363636363636365,5.686663636363637,6525.090909090909,2.08983504235399,3.3716005349977705,2.3979550239555705
San Marco d'Alunzio,Sicilia,0.6,0.8,0.1,26.1407,1887.6,0.3178639542275906,0.4767959313413859,0.022952713584563536
San Marco dei Cavoti,Campania,0.18181818181818182,0.18181818181818182,0.0,49.187000000000005,3155.7272727272725,0.057615302624377036,0.057615302624377036,0.0036964682094492813
San Marco in Lamis,Puglia,4.0,8.090909090909092,0.18181818181818182,234.19726363636366,13114.545454545454,0.30500485234992375,0.6308054900873423,0.017079618855883688
San Marco la Catola,Puglia,0.5,0.9,0.0,28.624869999999998,937.0,0.5336179295624334,0.96051227321238,0.01746732823590116
San Martino Alfieri,Piemonte,0.7272727272727273,0.9090909090909091,0.0,7.209436363636363,670.5454545454545,1.0845986984815619,1.3557483731019522,0.10087788983630042
San Martino Buon Albergo,Veneto,52.63636363636363,75.36363636363636,2.5454545454545454,34.73535454545455,15716.181818181818,3.349182660604588,4.957253091775703,1.5153541492568874
San Martino Canavese,Piemonte,0.7272727272727273,0.9090909090909091,0.0,9.7933,822.7272727272727,0.8839779005524862,1.1049723756906076,0.07426227392939329
San Martino Sannita,Campania,0.36363636363636365,0.36363636363636365,0.0,6.183963636363637,1195.2727272727273,0.304228780042592,0.304228780042592,0.05880312126967699
San Martino Siccomario,Lombardia,30.545454545454547,46.27272727272727,0.45454545454545453,14.290636363636365,6274.181818181818,4.868436304625015,7.447548394575171,2.137445371094868
San Martino Valle Caudina,Campania,5.2727272727272725,7.545454545454546,0.36363636363636365,22.9153,4805.363636363636,1.097258744963015,1.6458881174445223,0.2300963667386974
San Martino al Tagliamento,Friuli-Venezia Giulia,2.1818181818181817,2.8181818181818183,0.18181818181818182,17.979,1453.909090909091,1.50065653723504,2.0634027386981804,0.12135370052940551
San Martino d'Agri,Basilicata,0.6,1.0,0.1,50.3893,723.4,0.8294166436273154,1.520597179983412,0.011907289841295672
San Martino dall'Argine,Lombardia,1.1818181818181819,1.8181818181818181,0.0,16.939263636363634,1668.6363636363637,0.7082538817760827,1.0896213565785888,0.06976797853722311
San Martino del Lago,Lombardia,1.0909090909090908,1.9090909090909092,0.0,10.3799,409.8181818181818,2.6619343389529724,4.658385093167702,0.10509822743081253
San Martino di Finita,Calabria,0.1,0.2,0.0,23.8985,1006.1,0.09939369843951894,0.19878739687903788,0.004184363035336946
San Martino di Lupari,Veneto,19.181818181818183,24.636363636363637,0.36363636363636365,24.1222,13136.0,1.4602480345476694,1.9031668696711328,0.7951935636806835
San Martino di Venezze,Veneto,5.7272727272727275,7.454545454545454,0.2727272727272727,31.0456,3836.4545454545455,1.492855619535082,2.0141702803251107,0.18447936993560207
San Martino in Badia/St. Martin in Thurn,Trentino-Alto Adige/Südtirol,2.3636363636363638,3.3636363636363638,0.0,75.9429,1753.090909090909,1.3482679941920765,1.918689068657955,0.03112386231808851
San Martino in Passiria/St. Martin in Passeier,Trentino-Alto Adige/Südtirol,7.2727272727272725,10.454545454545455,0.09090909090909091,30.08111818181818,3237.818181818182,2.24618149146451,3.2569631626235402,0.24177050961899083
San Martino in Pensilis,Molise,3.272727272727273,5.090909090909091,0.18181818181818182,100.65203636363636,4630.272727272727,0.7068109084483537,1.138750908055681,0.03251526139921841
San Martino in Rio,Emilia-Romagna,18.545454545454547,26.272727272727273,0.36363636363636365,22.717454545454544,8132.545454545455,2.2803997406604215,3.275280019674037,0.8163526643509997
San Martino in Strada,Lombardia,9.545454545454545,16.636363636363637,0.45454545454545453,13.134763636363637,3710.3636363636365,2.5726466408585287,4.6062625569657465,0.7267321140844836
San Martino sulla Marrucina,Abruzzo,0.2727272727272727,0.6363636363636364,0.0,7.408,885.6363636363636,0.3079449804968179,0.7185382878259085,0.03681523659925387
San Marzano Oliveto,Piemonte,2.0,2.4545454545454546,0.09090909090909091,9.6838,1010.0,1.9801980198019802,2.5202520252025202,0.2065304942274727
San Marzano di San Giuseppe,Puglia,14.909090909090908,26.272727272727273,0.18181818181818182,19.1944,9040.0,1.64923572003218,2.926387771520515,0.776741701177995
San Marzano sul Sarno,Campania,9.818181818181818,13.090909090909092,0.18181818181818182,5.1894,10377.636363636364,0.9460903691504459,1.2789740175552324,1.8919685933213508
San Massimo,Molise,2.090909090909091,3.6363636363636362,0.36363636363636365,27.3299,838.3636363636364,2.494036000867491,4.771199306007373,0.076506283993322
San Maurizio Canavese,Piemonte,17.545454545454547,27.90909090909091,0.2727272727272727,17.344236363636366,10234.90909090909,1.7142755631350817,2.753499609180701,1.0116014437072625
San Maurizio d'Opaglio,Piemonte,5.090909090909091,6.909090909090909,0.09090909090909091,8.509863636363637,3012.818181818182,1.6897498566730031,2.3234060529253795,0.5982362712787834
San Mauro Castelverde,Sicilia,1.3,1.7,0.2,114.36527000000001,1514.6,0.8583124257229633,1.2544566222104847,0.011367087228491656
San Mauro Cilento,Campania,0.8181818181818182,1.1818181818181819,0.0,15.282918181818182,873.1818181818181,0.9370119729307653,1.353461738677772,0.05353570623411402
San Mauro Forte,Basilicata,1.0,1.7272727272727273,0.0,87.0579,1372.909090909091,0.7283803469739107,1.2581115084094823,0.011486608337669528
San Mauro Marchesato,Calabria,0.7,1.1,0.0,41.9108,2036.8,0.3436763550667714,0.5400628436763552,0.016702138828177938
San Mauro Pascoli,Emilia-Romagna,40.09090909090909,54.36363636363637,0.7272727272727273,17.301699999999997,12009.545454545454,3.3382536618598846,4.587260133984331,2.3171658906875683
San Mauro Torinese,Piemonte,25.363636363636363,33.18181818181818,0.45454545454545453,12.550681818181818,18724.636363636364,1.3545596224711245,1.7963693918075843,2.020897089980624
San Mauro di Saline,Veneto,0.5454545454545454,0.6363636363636364,0.09090909090909091,11.238963636363637,577.9090909090909,0.9438414346389807,1.2584552461853078,0.04853245931766597
San Mauro la Bruca,Campania,0.2727272727272727,0.2727272727272727,0.0,19.0544,557.9090909090909,0.48883819455760136,0.48883819455760136,0.014313086359437857
San Michele Mondovì,Piemonte,1.7272727272727273,2.4545454545454546,0.09090909090909091,18.11193636363636,1911.5454545454545,0.903600133162125,1.3316212488704997,0.0953665413014923
San Michele Salentino,Puglia,10.818181818181818,17.09090909090909,0.09090909090909091,26.534263636363633,6198.272727272727,1.7453542775846644,2.7720332643991723,0.40770612542479384
San Michele al Tagliamento,Veneto,53.72727272727273,78.63636363636364,1.3636363636363635,114.62585454545454,11697.545454545454,4.59303816651512,6.839041601579197,0.4687186232139917
San Michele all'Adige,Trentino-Alto Adige/Südtirol,8.727272727272727,12.909090909090908,0.18181818181818182,10.170527272727272,3549.2727272727275,2.458890425695405,3.6883356385431068,0.858094422565023
San Michele di Ganzaria,Sicilia,1.3636363636363635,3.1818181818181817,0.0,25.812236363636362,3042.0,0.4482696790389098,1.045962584424123,0.052829066975282335
San Michele di Serino,Campania,2.272727272727273,3.1818181818181817,0.2727272727272727,4.4659,2464.6363636363635,0.9221349267824869,1.4016450887093799,0.5089068883600781
San Miniato,Toscana,96.9090909090909,135.45454545454547,1.3636363636363635,102.5826909090909,27774.18181818182,3.4891789628039116,4.9260922504877,0.9446924237440022
San Nazario,Veneto,4.8,9.2,0.2,23.1136,1661.2,2.8894774861545867,5.658560077052732,0.20766994323688215
San Nazzaro,Campania,0.09090909090909091,0.09090909090909091,0.0,2.0421,865.4545454545455,0.10504201680672268,0.10504201680672268,0.04451745306747511
San Nazzaro Sesia,Piemonte,0.8,1.2,0.0,11.451049999999999,722.9,1.1066537557061835,1.659980633559275,0.06986258902022087
San Nazzaro Val Cavargna,Lombardia,0.4,0.3,0.1,12.993,289.9,1.379786133149362,1.379786133149362,0.03078580774263065
San Nicandro Garganico,Puglia,13.545454545454545,21.818181818181817,2.090909090909091,173.35736363636363,14516.09090909091,0.9331337637856422,1.647075032722308,0.07813602065308078
San Nicola Arcella,Calabria,4.636363636363637,7.636363636363637,0.45454545454545453,11.693654545454546,1913.4545454545455,2.4230330672748006,4.228430254656025,0.39648542877178145
San Nicola Baronia,Campania,0.4,0.9,0.0,6.8989,765.9,0.5222613918266092,1.1750881316098707,0.057980257722245576
San Nicola Manfredi,Campania,1.0909090909090908,1.4545454545454546,0.09090909090909091,19.216127272727274,3595.4545454545455,0.3034134007585335,0.4298356510745891,0.05677049675130832
San Nicola da Crissa,Calabria,0.0,0.0,0.0,19.3959,1267.2,0.0,0.0,0.0
San Nicola dell'Alto,Calabria,0.18181818181818182,0.45454545454545453,0.0,7.8517363636363635,754.0,0.24113817217265493,0.6028454304316373,0.023156429787968152
San Nicola la Strada,Campania,35.45454545454545,49.72727272727273,0.7272727272727273,4.726954545454546,22226.636363636364,1.5951376931036878,2.2700036401860175,7.5005048416720355
San Nicolò Gerrei,Sardegna,0.4,0.7,0.0,63.43546,743.2,0.5382131324004306,0.9418729817007534,0.006305621493089197
San Nicolò d'Arcidano,Sardegna,1.8181818181818181,2.4545454545454546,0.09090909090909091,28.357045454545457,2561.0,0.7099499485286287,0.9939299279400802,0.06411746319256878
San Nicolò di Comelico,Veneto,0.9090909090909091,1.6363636363636365,0.0,24.1594,389.1818181818182,2.33590282644242,4.204625087596356,0.03762886947071985
San Pancrazio Salentino,Puglia,13.454545454545455,20.181818181818183,0.09090909090909091,56.67779090909091,9604.636363636364,1.4008386101409358,2.1107230409555995,0.23738655368777606
San Pancrazio/St. Pankraz,Trentino-Alto Adige/Südtirol,3.909090909090909,5.7272727272727275,0.0,63.17250000000001,1544.090909090909,2.5316455696202533,3.709155136885488,0.06187962972956443
San Paolo,Lombardia,5.7272727272727275,7.0,0.6363636363636364,18.817663636363633,4465.727272727273,1.2824949616269363,1.7099932821692485,0.3043562069100454
San Paolo Albanese,Basilicata,0.2,0.4,0.0,30.22329,247.7,0.8074283407347599,1.6148566814695198,0.006617413259774168
San Paolo Bel Sito,Campania,2.6363636363636362,4.090909090909091,0.0,2.948,3420.0,0.7708665603402445,1.1961722488038278,0.8942888861477735
San Paolo Cervo,Piemonte,0.0,0.0,0.0,8.6629,135.5,0.0,0.0,0.0
San Paolo Solbrito,Piemonte,2.090909090909091,3.090909090909091,0.2727272727272727,11.869063636363636,1184.909090909091,1.7646156206843637,2.838729476753107,0.17616462047630319
San Paolo d'Argon,Lombardia,18.272727272727273,26.363636363636363,0.36363636363636365,5.2465363636363636,5746.454545454545,3.1798262960560666,4.651089209156634,3.4828172352669036
San Paolo di Civitate,Puglia,2.3636363636363638,3.3636363636363638,0.5454545454545454,91.16058181818181,5625.0,0.42020202020202024,0.694949494949495,0.02592827202826102
San Paolo di Jesi,Marche,1.1818181818181819,1.7272727272727273,0.0,10.1118,911.4545454545455,1.296628765210453,1.8950728106922003,0.11687515396053935
San Pellegrino Terme,Lombardia,5.090909090909091,7.454545454545454,0.09090909090909091,22.953372727272725,4771.545454545455,1.0669308590698647,1.5813439518356924,0.22179350945058185
San Pier Niceto,Sicilia,4.090909090909091,6.909090909090909,0.2727272727272727,36.68536363636363,2683.3636363636365,1.5245451773554222,2.6764237558017414,0.11151338532335166
San Pier d'Isonzo,Friuli-Venezia Giulia,4.0,5.636363636363637,0.0,9.028,1991.909090909091,2.0081237734471267,2.8296289534936787,0.4430660168365086
San Piero Patti,Sicilia,1.1818181818181819,2.090909090909091,0.09090909090909091,41.8183,2726.0,0.433535649969986,0.8003735076368972,0.028260789697768247
San Pietro Apostolo,Calabria,0.8,1.2,0.1,11.72273,1620.2,0.4937662017034934,0.8023700777681767,0.06824348935785436
San Pietro Avellana,Molise,1.2,2.4,0.0,44.94567,470.6,2.54993625159371,5.09987250318742,0.02669890113997633
San Pietro Clarenza,Sicilia,6.909090909090909,8.727272727272727,0.2727272727272727,6.272318181818182,8003.363636363636,0.8632733964128719,1.1245271874325569,1.1015211136958207
San Pietro Infine,Campania,1.2,1.7,0.2,13.717369999999999,878.0,1.3667425968109337,2.164009111617312,0.08748032603917515
San Pietro Mosezzo,Piemonte,15.0,23.181818181818183,0.9090909090909091,34.89923636363636,1964.8181818181818,7.634294174802203,12.261139129227782,0.4298088314513785
San Pietro Mussolino,Veneto,1.6363636363636365,1.9090909090909092,0.0,4.108063636363636,1574.1818181818182,1.0395010395010396,1.2127512127512128,0.3983296709133036
San Pietro Val Lemina,Piemonte,0.7,1.0,0.0,12.44445,1452.0,0.4820936639118457,0.6887052341597797,0.05624997488840407
San Pietro Vernotico,Puglia,30.90909090909091,49.45454545454545,1.9090909090909092,46.95191818181818,13366.636363636364,2.312406058503873,3.8426747736902596,0.6583136984818706
San Pietro Viminario,Veneto,3.8181818181818183,5.090909090909091,0.45454545454545453,13.306363636363637,3033.5454545454545,1.2586532410320956,1.8280439929275674,0.28694404591104733
San Pietro a Maida,Calabria,2.6363636363636362,3.727272727272727,0.36363636363636365,16.452963636363634,3958.5454545454545,0.6659930185559434,1.0334374425868087,0.16023639841620135
San Pietro al Natisone,Friuli-Venezia Giulia,3.0,3.727272727272727,0.09090909090909091,23.97220909090909,2126.2727272727275,1.4109196630894865,1.7957159348411644,0.12514491211982967
San Pietro al Tanagro,Campania,5.2727272727272725,10.090909090909092,0.2727272727272727,15.5134,1679.1818181818182,3.140057387255698,6.171836933571545,0.3398821195048972
San Pietro di Cadore,Veneto,1.0909090909090908,1.6363636363636365,0.0,52.12693636363636,1564.7272727272727,0.6971880083662559,1.0457820125493842,0.02092793413560569
San Pietro di Caridà,Calabria,0.0,0.0,0.0,48.07773,1074.8,0.0,0.0,0.0
San Pietro di Feletto,Veneto,8.090909090909092,10.818181818181818,0.09090909090909091,19.256536363636364,5181.181818181818,1.5615952836313234,2.105521730738863,0.4201642984035173
San Pietro di Morubio,Veneto,5.2727272727272725,7.363636363636363,0.09090909090909091,16.116936363636366,3027.7272727272725,1.7414802582194866,2.462092778862033,0.32715443889347334
San Pietro in Amantea,Calabria,0.0,0.0,0.0,9.8441,487.9,0.0,0.0,0.0
San Pietro in Cariano,Veneto,27.818181818181817,36.0,0.5454545454545454,20.234054545454544,12829.636363636364,2.168275158369117,2.8485183453084475,1.374819948008443
San Pietro in Casale,Emilia-Romagna,27.272727272727273,38.81818181818182,0.2727272727272727,65.85620909090909,12555.818181818182,2.1721186845649245,3.113370114543059,0.4141253748007194
San Pietro in Cerro,Emilia-Romagna,4.545454545454546,6.181818181818182,0.9090909090909091,27.3456,824.8181818181819,5.510856387082552,8.596935963848782,0.16622252009297825
San Pietro in Gu,Veneto,8.818181818181818,14.0,0.9090909090909091,17.9003,4352.818181818182,2.025855767423404,3.4251582047158577,0.4926275994358652
San Pietro in Guarano,Calabria,3.3636363636363638,5.545454545454546,0.2727272727272727,48.3442,3505.7272727272725,0.9594689209864379,1.6596219173819464,0.0695768336974521
San Pietro in Lama,Puglia,2.090909090909091,2.4545454545454546,0.09090909090909091,8.1977,3456.7272727272725,0.6048811277088154,0.7363770250368188,0.2550604548725973
San Pio delle Camere,Abruzzo,1.7,3.0,0.2,17.2122,667.6,2.5464349910125823,4.793289394847214,0.09876715353063525
San Polo Matese,Molise,2.8181818181818183,4.909090909090909,0.45454545454545453,15.2841,471.27272727272725,5.979938271604939,11.381172839506172,0.18438650742809967
San Polo d'Enza,Emilia-Romagna,13.545454545454545,18.272727272727273,0.36363636363636365,32.29330909090909,6149.363636363636,2.20274086010378,3.030616619605872,0.4194508065841953
San Polo dei Cavalieri,Lazio,3.272727272727273,5.181818181818182,0.18181818181818182,42.5287,2835.5454545454545,1.154179090122151,1.8915712865890801,0.07695338142777167
San Polo di Piave,Veneto,6.7272727272727275,8.909090909090908,0.6363636363636364,20.9825,4871.181818181818,1.3810350297669038,1.959576731426012,0.3206134982615383
San Ponso,Piemonte,0.6,0.7,0.0,2.1243,257.1,2.333722287047841,2.7226760015558145,0.2824459822059031
San Possidonio,Emilia-Romagna,11.363636363636363,14.636363636363637,0.18181818181818182,17.058236363636365,3514.3636363636365,3.2334833669615604,4.2164623105178745,0.6661671301413447
San Potito Sannitico,Campania,1.3636363636363635,2.1818181818181817,0.09090909090909091,23.1312,1953.7272727272727,0.6979665906658601,1.1632776511097667,0.05895225339093361
San Potito Ultra,Campania,1.4545454545454546,2.5454545454545454,0.09090909090909091,4.537763636363636,1519.909090909091,0.9569950355882528,1.7345535020037082,0.32054235766917627
San Prisco,Campania,16.363636363636363,26.181818181818183,0.45454545454545453,7.7852,12182.363636363636,1.3432234377565184,2.1864692625703324,2.101890300009809
San Procopio,Calabria,0.0,0.0,0.0,11.358270000000001,513.8,0.0,0.0,0.0
San Prospero,Emilia-Romagna,21.636363636363637,35.72727272727273,0.18181818181818182,34.557,5985.636363636364,3.6147140123325534,5.999210230551927,0.6261065380780634
San Quirico d'Orcia,Toscana,2.090909090909091,3.727272727272727,0.0,42.2351,2626.3636363636365,0.796123226029768,1.4191761855313256,0.04950643163882862
San Quirino,Friuli-Venezia Giulia,15.363636363636363,23.09090909090909,0.45454545454545453,51.758272727272725,4272.090909090909,3.5962802970655203,5.511459153490946,0.29683441030946306
San Raffaele Cimena,Piemonte,5.0,7.818181818181818,0.18181818181818182,11.141309090909091,3131.7272727272725,1.5965630352114721,2.5545008563383558,0.4487802967498515
